
Joint Seat Allocation Authority 2025
IITs, NITs, IIEST, IIITs and Other-GFTIs for the Academic Year 2025-26

 Home
 CSC Login
Opening and Closing Ranks
Round No

6
Institute Type

ALL
Institute Name

ALL
Academic Program

ALL
Seat Type / Category

ALL
Opening/Closing Ranks for Open Seats represent CRL. Opening/Closing Ranks for EWS, OBC-NCL, SC and ST Seats represent respective Category Ranks. Opening/Closing Ranks for PwD Seats represent PwD Ranks within Respective Categories.

If the Closing/Opening rank has a suffix 'P', it indicates that the corresponding rank is from Preparatory Rank List.

Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Indian Institute of Technology (BHU) Varanasi	Industrial Chemistry (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	3699	3699
Indian Institute of Technology (BHU) Varanasi	Industrial Chemistry (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	1457	1457
Indian Institute of Technology (BHU) Varanasi	Materials Science and Technology (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	7517	10851
Indian Institute of Technology (BHU) Varanasi	Materials Science and Technology (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	17744	17911
Indian Institute of Technology (BHU) Varanasi	Materials Science and Technology (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	1755	1804
Indian Institute of Technology (BHU) Varanasi	Materials Science and Technology (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	3175	3175
Indian Institute of Technology (BHU) Varanasi	Materials Science and Technology (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	3759	4740
Indian Institute of Technology (BHU) Varanasi	Materials Science and Technology (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	7513	7657
Indian Institute of Technology (BHU) Varanasi	Materials Science and Technology (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	2549	2851
Indian Institute of Technology (BHU) Varanasi	Materials Science and Technology (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	3806	3806
Indian Institute of Technology (BHU) Varanasi	Materials Science and Technology (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	1230	1347
Indian Institute of Technology (BHU) Varanasi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	1481	1924
Indian Institute of Technology (BHU) Varanasi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	4466	5444
Indian Institute of Technology (BHU) Varanasi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	90	90
Indian Institute of Technology (BHU) Varanasi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Female-only (including Supernumerary)	37P	37P
Indian Institute of Technology (BHU) Varanasi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	246	321
Indian Institute of Technology (BHU) Varanasi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	634	634
Indian Institute of Technology (BHU) Varanasi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	576	883
Indian Institute of Technology (BHU) Varanasi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	2137	2664
Indian Institute of Technology (BHU) Varanasi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	87	87
Indian Institute of Technology (BHU) Varanasi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	473	674
Indian Institute of Technology (BHU) Varanasi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	1148	1244
Indian Institute of Technology (BHU) Varanasi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	127	372
Indian Institute of Technology (BHU) Varanasi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	773	773
Indian Institute of Technology (BHU) Varanasi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	4787	7286
Indian Institute of Technology (BHU) Varanasi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	14049	16650
Indian Institute of Technology (BHU) Varanasi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	248P	248P
Indian Institute of Technology (BHU) Varanasi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	851	1170
Indian Institute of Technology (BHU) Varanasi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	2399	2630
Indian Institute of Technology (BHU) Varanasi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	2045	2829
Indian Institute of Technology (BHU) Varanasi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	5979	7099
Indian Institute of Technology (BHU) Varanasi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	1080	1749
Indian Institute of Technology (BHU) Varanasi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	3003	3170
Indian Institute of Technology (BHU) Varanasi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	614	871
Indian Institute of Technology (BHU) Varanasi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1257	1424
Indian Institute of Technology (BHU) Varanasi	Metallurgical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	8214	11398
Indian Institute of Technology (BHU) Varanasi	Metallurgical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	16852	20035
Indian Institute of Technology (BHU) Varanasi	Metallurgical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	1690	1884
Indian Institute of Technology (BHU) Varanasi	Metallurgical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	2867	3163
Indian Institute of Technology (BHU) Varanasi	Metallurgical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	3456	4561
Indian Institute of Technology (BHU) Varanasi	Metallurgical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	8175	8690
Indian Institute of Technology (BHU) Varanasi	Metallurgical Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	2278	2871
Indian Institute of Technology (BHU) Varanasi	Metallurgical Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	3646	3827
Indian Institute of Technology (BHU) Varanasi	Metallurgical Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	1191	1316
Indian Institute of Technology (BHU) Varanasi	Metallurgical Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1801	1932
Indian Institute of Technology (BHU) Varanasi	Mining Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	11434	14243
Indian Institute of Technology (BHU) Varanasi	Mining Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	19228	24539
Indian Institute of Technology (BHU) Varanasi	Mining Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	1935	2139
Indian Institute of Technology (BHU) Varanasi	Mining Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	3558	3793
Indian Institute of Technology (BHU) Varanasi	Mining Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	4608	5319
Indian Institute of Technology (BHU) Varanasi	Mining Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	8188	9767
Indian Institute of Technology (BHU) Varanasi	Mining Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	2068	3019
Indian Institute of Technology (BHU) Varanasi	Mining Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	3930	4254
Indian Institute of Technology (BHU) Varanasi	Mining Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	1305	1368
Indian Institute of Technology (BHU) Varanasi	Mining Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1662	1800
Indian Institute of Technology (BHU) Varanasi	Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	11585	14447
Indian Institute of Technology (BHU) Varanasi	Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	21754	24662
Indian Institute of Technology (BHU) Varanasi	Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	2149	2296
Indian Institute of Technology (BHU) Varanasi	Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	3603	3790
Indian Institute of Technology (BHU) Varanasi	Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	4978	5591
Indian Institute of Technology (BHU) Varanasi	Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	9112	9686
Indian Institute of Technology (BHU) Varanasi	Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	2674	3284
Indian Institute of Technology (BHU) Varanasi	Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	4244	4323
Indian Institute of Technology (BHU) Varanasi	Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	1378	1454
Indian Institute of Technology (BHU) Varanasi	Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1941	1941
Indian Institute of Technology Guwahati	Biosciences and Bioengineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	6303	10727
Indian Institute of Technology Guwahati	Biosciences and Bioengineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	15421	15919
Indian Institute of Technology Guwahati	Biosciences and Bioengineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	1504	1661
Indian Institute of Technology Guwahati	Biosciences and Bioengineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	3116	3331
Indian Institute of Technology Guwahati	Biosciences and Bioengineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	3465	4310
Indian Institute of Technology Guwahati	Biosciences and Bioengineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	7587	8108
Indian Institute of Technology Guwahati	Biosciences and Bioengineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	2247	2564
Indian Institute of Technology Guwahati	Biosciences and Bioengineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	3401	3818
Indian Institute of Technology Guwahati	Biosciences and Bioengineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	1220	1409
Indian Institute of Technology Guwahati	Biosciences and Bioengineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1823	1823
Indian Institute of Technology Guwahati	Chemical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	4289	6053
Indian Institute of Technology Guwahati	Chemical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	10815	12587
Indian Institute of Technology Guwahati	Chemical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	201	220P
Indian Institute of Technology Guwahati	Chemical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	947	1074
Indian Institute of Technology Guwahati	Chemical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	1970	1985
Indian Institute of Technology Guwahati	Chemical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	2259	2519
Indian Institute of Technology Guwahati	Chemical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	5545	6044
Indian Institute of Technology Guwahati	Chemical Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	1226	1490
Indian Institute of Technology Guwahati	Chemical Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	2060	2589
Indian Institute of Technology Guwahati	Chemical Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	591	857
Indian Institute of Technology Guwahati	Chemical Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1462	1462
Indian Institute of Technology Guwahati	Chemical Science and Technology (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	6432	7958
Indian Institute of Technology Guwahati	Chemical Science and Technology (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	13063	15815
Indian Institute of Technology Guwahati	Chemical Science and Technology (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	1072	1319
Indian Institute of Technology Guwahati	Chemical Science and Technology (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	2806	2806
Indian Institute of Technology Guwahati	Chemical Science and Technology (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	2355	3161
Indian Institute of Technology Guwahati	Chemical Science and Technology (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	6462	6793
Indian Institute of Technology Guwahati	Chemical Science and Technology (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	1622	2080
Indian Institute of Technology Guwahati	Chemical Science and Technology (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	2782	3318
Indian Institute of Technology Guwahati	Chemical Science and Technology (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	823	1049
Indian Institute of Technology Guwahati	Chemical Science and Technology (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1561	1561
Indian Institute of Technology Guwahati	Civil Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	7268	9021
Indian Institute of Technology Guwahati	Civil Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	13434	16742
Indian Institute of Technology Guwahati	Civil Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	1189	1379
Indian Institute of Technology Guwahati	Civil Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	2653	2742
Indian Institute of Technology Guwahati	Civil Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	2689	3439
Indian Institute of Technology Guwahati	Civil Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	6238	6609
Indian Institute of Technology Guwahati	Civil Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	1745	1997
Indian Institute of Technology Guwahati	Civil Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	2748	2980
Indian Institute of Technology Guwahati	Civil Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	340	749
Indian Institute of Technology Guwahati	Civil Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1209	1217
Indian Institute of Technology Guwahati	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	504	792
Indian Institute of Technology Guwahati	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	2210	2694
Indian Institute of Technology Guwahati	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	32	42
Indian Institute of Technology Guwahati	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	99	118
Indian Institute of Technology Guwahati	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	389	419
Indian Institute of Technology Guwahati	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	254	336
Indian Institute of Technology Guwahati	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	918	1302
